Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-12,08:00:00,1.676,0.154,236.83,7.08,0.801,0.318,0.192
2007-02-12,09:00:00,1.466,0.157,236.0,6.21,0.724,0.251,0.116
2007-02-12,10:00:00,1.363,0.127,241.13,5.65,0.549,0.153,0.074
2007-02-12,11:00:00,1.293,0.125,241.08,5.37,0.452,0.249,0.185
2007-02-12,12:00:00,1.417,0.14,242.96,5.83,0.582,0.148,0.193
2007-02-12,13:00:00,1.321,0.117,240.79,5.49,0.626,0.211,0.127
2007-02-12,14:00:00,1.194,0.109,238.87,5.0,0.365,0.182,0.158
2007-02-12,15:00:00,1.252,0.125,242.08,5.17,0.604,0.134,0.163
2007-02-12,16:00:00,1.438,0.143,237.91,6.04,0.497,0.244,0.153
2007-02-12,17:00:00,1.624,0.173,244.01,6.66,0.588,0.319,0.167
2007-02-12,18:00:00,2.0,0.211,240.54,8.31,0.746,0.292,0.23
2007-02-12,19:00:00,2.23,0.247,238.53,9.35,1.076,0.338,0.272
2007-02-12,20:00:00,2.081,0.178,238.23,8.73,0.697,0.288,0.275
2007-02-12,21:00:00,1.951,0.213,240.39,8.12,0.672,0.366,0.21
2007-02-12,22:00:00,1.606,0.154,239.84,6.7,0.717,0.31,0.2
2007-02-12,23:00:00,1.21,0.134,239.73,5.05,0.589,0.169,0.083
2007-02-13,00:00:00,0.934,0.1,237.38,3.93,0.3,0.177,0.116
2007-02-13,01:00:00,0.857,0.074,239.68,3.57,0.347,0.103,0.048
2007-02-13,02:00:00,0.809,0.111,241.65,3.35,0.39,0.118,0.094
2007-02-13,03:00:00,0.792,0.094,238.49,3.32,0.378,0.099,0.096
2007-02-13,04:00:00,0.734,0.082,240.51,3.05,0.359,0.09,0.108
2007-02-13,05:00:00,0.832,0.127,242.24,3.43,0.4,0.154,0.077
2007-02-13,06:00:00,0.969,0.077,241.26,4.02,0.352,0.166,0.059
2007-02-13,07:00:00,1.314,0.132,237.58,5.53,0.449,0.14,0.11
2007-02-13,08:00:00,1.558,0.167,240.64,6.48,0.749,0.274,0.143
2007-02-13,09:00:00,1.541,0.133,242.93,6.34,0.682,0.242,0.196
2007-02-13,10:00:00,1.467,0.133,240.99,6.09,0.551,0.262,0.101
2007-02-13,11:00:00,1.304,0.15,242.36,5.38,0.577,0.208,0.087
2007-02-13,12:00:00,1.397,0.13,241.96,5.77,0.505,0.192,0.101
2007-02-13,13:00:00,1.23,0.14,237.72,5.17,0.512,0.184,0.09
2007-02-13,14:00:00,1.283,0.116,243.56,5.27,0.445,0.146,0.183
2007-02-13,15:00:00,1.253,0.166,242.51,5.17,0.517,0.164,0.083
2007-02-13,16:00:00,1.836,0.137,239.43,7.67,0.89,0.188,0.168
2007-02-13,17:00:00,1.718,0.192,242.59,7.08,0.781,0.242,0.155
2007-02-13,18:00:00,2.0,0.205,239.74,8.34,0.863,0.218,0.126
2007-02-13,19:00:00,2.216,0.191,239.82,9.24,0.774,0.368,0.135
2007-02-13,20:00:00,2.186,0.214,238.21,9.18,0.684,0.418,0.308
2007-02-13,21:00:00,1.91,0.152,237.93,8.03,0.844,0.332,0.255
2007-02-13,22:00:00,1.543,0.161,240.3,6.42,0.641,0.186,0.221
2007-02-13,23:00:00,1.045,0.093,239.49,4.36,0.358,0.158,0.085
2007-02-14,00:00:00,0.896,0.051,237.03,3.78,0.437,0.153,0.092
2007-02-14,01:00:00,0.71,0.074,240.7,2.95,0.291,0.128,0.054
2007-02-14,02:00:00,0.782,0.081,241.02,3.25,0.324,0.1,0.07
2007-02-14,03:00:00,0.892,0.131,240.6,3.71,0.321,0.132,0.115
2007-02-14,04:00:00,0.838,0.1,240.58,3.48,0.399,0.093,0.082
2007-02-14,05:00:00,1.16,0.068,240.82,4.82,0.555,0.2,0.071
2007-02-14,06:00:00,0.939,0.083,240.33,3.91,0.416,0.135,0.047
2007-02-14,07:00:00,1.277,0.15,240.7,5.3,0.408,0.133,0.094
2007-02-14,08:00:00,1.696,0.137,241.01,7.04,0.537,0.259,0.116
2007-02-14,09:00:00,1.591,0.144,238.83,6.66,0.627,0.285,0.206
2007-02-14,10:00:00,1.513,0.151,237.47,6.37,0.497,0.158,0.176
2007-02-14,11:00:00,1.295,0.119,240.64,5.38,0.475,0.182,0.173
2007-02-14,12:00:00,1.429,0.175,240.3,5.95,0.478,0.212,0.131
2007-02-14,13:00:00,1.248,0.128,240.91,5.18,0.452,0.249,0.135
2007-02-14,14:00:00,1.315,0.132,242.28,5.43,0.643,0.16,0.121
2007-02-14,15:00:00,1.384,0.12,239.93,5.77,0.624,0.252,0.1
2007-02-14,16:00:00,1.482,0.126,239.73,6.18,0.486,0.17,0.168
2007-02-14,17:00:00,1.773,0.179,240.94,7.36,0.769,0.348,0.158
2007-02-14,18:00:00,1.997,0.198,237.96,8.39,0.611,0.261,0.15
2007-02-14,19:00:00,2.159,0.192,240.08,8.99,1.072,0.247,0.311
2007-02-14,20:00:00,2.119,0.217,239.8,8.84,0.861,0.293,0.129
2007-02-14,21:00:00,1.946,0.196,241.75,8.05,0.781,0.198,0.249
2007-02-14,22:00:00,1.625,0.156,239.08,6.8,0.566,0.18,0.171
2007-02-14,23:00:00,1.118,0.136,240.18,4.65,0.438,0.167,0.141
2007-02-15,00:00:00,0.877,0.087,239.69,3.66,0.355,0.17,0.052
2007-02-15,01:00:00,0.862,0.081,235.03,3.67,0.372,0.125,0.077
2007-02-15,02:00:00,1.025,0.125,238.94,4.29,0.317,0.17,0.133
2007-02-15,03:00:00,0.767,0.074,239.98,3.19,0.282,0.131,0.101
2007-02-15,04:00:00,0.852,0.077,238.22,3.58,0.321,0.088,0.11
2007-02-15,05:00:00,0.847,0.061,239.76,3.53,0.279,0.112,0.105
2007-02-15,06:00:00,0.952,0.096,242.68,3.92,0.331,0.19,0.083
2007-02-15,07:00:00,1.22,0.141,241.93,5.04,0.424,0.123,0.148
2007-02-15,08:00:00,1.66,0.158,236.27,7.02,0.767,0.244,0.101
2007-02-15,09:00:00,1.603,0.134,241.52,6.64,0.701,0.295,0.106
2007-02-15,10:00:00,1.375,0.158,241.12,5.7,0.666,0.177,0.143
2007-02-15,11:00:00,1.37,0.158,239.81,5.71,0.496,0.274,0.144
2007-02-15,12:00:00,1.377,0.149,235.31,5.85,0.656,0.205,0.134
2007-02-15,13:00:00,1.34,0.136,241.57,5.55,0.634,0.257,0.166
2007-02-15,14:00:00,1.212,0.13,239.14,5.07,0.472,0.185,0.129
2007-02-15,15:00:00,1.505,0.12,240.42,6.26,0.641,0.21,0.085
2007-02-15,16:00:00,1.511,0.139,238.06,6.35,0.634,0.258,0.21
2007-02-15,17:00:00,1.726,0.186,238.52,7.24,0.624,0.338,0.195
2007-02-15,18:00:00,2.138,0.221,241.87,8.84,0.754,0.294,0.298
2007-02-15,19:00:00,2.245,0.243,243.25,9.23,0.749,0.419,0.209
2007-02-15,20:00:00,2.215,0.252,239.15,9.26,1.036,0.368,0.111
2007-02-15,21:00:00,2.03,0.178,243.03,8.35,0.826,0.28,0.256
2007-02-15,22:00:00,1.647,0.174,239.14,6.89,0.606,0.174,0.176
2007-02-15,23:00:00,1.113,0.106,239.12,4.65,0.447,0.146,0.058
2007-02-16,00:00:00,0.931,0.084,237.16,3.92,0.294,0.17,0.1
2007-02-16,01:00:00,0.944,0.144,240.99,3.92,0.303,0.103,0.135
2007-02-16,02:00:00,0.765,0.045,239.61,3.19,0.346,0.12,0.054
2007-02-16,03:00:00,0.79,0.075,239.72,3.3,0.379,0.119,0.062
2007-02-16,04:00:00,0.788,0.074,239.24,3.3,0.287,0.131,0.091
2007-02-16,05:00:00,0.9,0.091,238.02,3.78,0.343,0.174,0.119
2007-02-16,06:00:00,1.044,0.065,241.25,4.33,0.391,0.183,0.119
2007-02-16,07:00:00,1.38,0.118,239.88,5.75,0.546,0.209,0.162
2007-02-16,08:00:00,1.695,0.17,241.62,7.01,0.649,0.31,0.14
2007-02-16,09:00:00,1.502,0.122,238.11,6.31,0.567,0.256,0.077
2007-02-16,10:00:00,1.818,0.201,240.48,7.56,0.785,0.345,0.244
2007-02-16,11:00:00,1.313,0.143,244.27,5.37,0.465,0.226,0.196
2007-02-16,12:00:00,1.399,0.108,238.58,5.86,0.683,0.245,0.191
2007-02-16,13:00:00,1.42,0.137,239.03,5.94,0.514,0.154,0.127
2007-02-16,14:00:00,1.229,0.13,239.01,5.14,0.421,0.123,0.105
2007-02-16,15:00:00,1.345,0.107,237.91,5.65,0.665,0.263,0.196
2007-02-16,16:00:00,1.558,0.124,243.32,6.4,0.539,0.195,0.232
2007-02-16,17:00:00,1.798,0.161,235.39,7.64,0.733,0.21,0.2
2007-02-16,18:00:00,2.025,0.256,237.55,8.52,0.741,0.235,0.205
2007-02-16,19:00:00,2.208,0.243,240.94,9.17,0.697,0.384,0.224
2007-02-16,20:00:00,2.294,0.217,238.54,9.62,1.126,0.24,0.161
2007-02-16,21:00:00,1.971,0.17,239.94,8.21,0.739,0.327,0.242
2007-02-16,22:00:00,1.522,0.136,239.94,6.34,0.653,0.239,0.102
2007-02-16,23:00:00,1.191,0.15,240.99,4.94,0.563,0.137,0.085
2007-02-17,00:00:00,1.064,0.147,240.16,4.43,0.437,0.121,0.125
2007-02-17,01:00:00,0.873,0.071,239.22,3.65,0.386,0.099,0.12
2007-02-17,02:00:00,0.829,0.089,240.26,3.45,0.379,0.104,0.097
2007-02-17,03:00:00,0.868,0.082,239.64,3.62,0.327,0.143,0.085
2007-02-17,04:00:00,0.775,0.103,243.39,3.18,0.33,0.093,0.093
2007-02-17,05:00:00,0.888,0.067,238.85,3.72,0.303,0.147,0.085
2007-02-17,06:00:00,1.048,0.124,241.11,4.35,0.326,0.207,0.121
2007-02-17,07:00:00,1.277,0.101,241.83,5.28,0.635,0.238,0.164
2007-02-17,08:00:00,1.877,0.207,237.36,7.91,0.598,0.337,0.097
2007-02-17,09:00:00,1.764,0.159,237.77,7.42,0.681,0.344,0.127
2007-02-17,10:00:00,2.1,0.204,243.86,8.61,0.658,0.339,0.253
2007-02-17,11:00:00,1.547,0.142,238.65,6.48,0.75,0.274,0.139
2007-02-17,12:00:00,1.523,0.191,240.02,6.34,0.49,0.27,0.156
2007-02-17,13:00:00,1.485,0.168,239.65,6.2,0.679,0.293,0.176
2007-02-17,14:00:00,1.552,0.147,239.92,6.47,0.688,0.256,0.159
2007-02-17,15:00:00,1.54,0.138,239.26,6.44,0.476,0.196,0.206
2007-02-17,16:00:00,1.721,0.198,240.24,7.17,0.765,0.206,0.151
2007-02-17,17:00:00,1.914,0.123,238.37,8.03,0.945,0.25,0.228
2007-02-17,18:00:00,2.299,0.239,239.55,9.6,0.929,0.405,0.213
2007-02-17,19:00:00,2.525,0.233,236.06,10.7,0.904,0.418,0.26
2007-02-17,20:00:00,2.513,0.296,239.77,10.48,1.028,0.306,0.154
2007-02-17,21:00:00,2.142,0.269,240.67,8.9,0.695,0.398,0.285
2007-02-17,22:00:00,1.77,0.178,241.92,7.32,0.87,0.351,0.145
2007-02-17,23:00:00,1.3,0.123,242.3,5.36,0.485,0.228,0.104
2007-02-18,00:00:00,0.938,0.095,239.25,3.92,0.367,0.1,0.055
2007-02-18,01:00:00,0.939,0.081,241.68,3.88,0.357,0.153,0.094
2007-02-18,02:00:00,0.962,0.08,237.7,4.05,0.294,0.186,0.088
2007-02-18,03:00:00,0.868,0.091,238.97,3.63,0.266,0.114,0.052
2007-02-18,04:00:00,0.848,0.097,243.24,3.49,0.35,0.134,0.106
2007-02-18,05:00:00,1.026,0.105,240.36,4.27,0.411,0.126,0.058
2007-02-18,06:00:00,1.109,0.117,240.47,4.61,0.552,0.209,0.072
2007-02-18,07:00:00,1.366,0.124,239.64,5.7,0.482,0.255,0.131
2007-02-18,08:00:00,1.867,0.168,243.74,7.66,0.698,0.255,0.16
2007-02-18,09:00:00,1.756,0.157,241.06,7.28,0.874,0.237,0.136
2007-02-18,10:00:00,1.609,0.176,242.97,6.62,0.498,0.161,0.171
2007-02-18,11:00:00,1.554,0.157,238.82,6.51,0.666,0.205,0.159
2007-02-18,12:00:00,1.586,0.163,238.06,6.66,0.508,0.283,0.148
2007-02-18,13:00:00,1.511,0.158,238.47,6.34,0.74,0.155,0.193
2007-02-18,14:00:00,1.453,0.144,241.26,6.02,0.52,0.175,0.145
2007-02-18,15:00:00,1.573,0.159,243.29,6.46,0.728,0.272,0.233
2007-02-18,16:00:00,1.63,0.189,241.5,6.75,0.786,0.269,0.212
2007-02-18,17:00:00,1.957,0.211,241.75,8.09,0.918,0.389,0.119
2007-02-18,18:00:00,2.338,0.23,240.35,9.73,0.962,0.325,0.181
2007-02-18,19:00:00,2.509,0.241,237.45,10.57,1.241,0.284,0.26
2007-02-18,20:00:00,2.497,0.27,244.05,10.23,1.087,0.416,0.242
2007-02-18,21:00:00,2.201,0.227,241.33,9.12,1.006,0.238,0.12
2007-02-18,22:00:00,1.622,0.156,241.05,6.73,0.566,0.181,0.167
2007-02-18,23:00:00,1.314,0.106,241.75,5.44,0.504,0.206,0.145
2007-02-19,00:00:00,1.051,0.139,236.57,4.44,0.441,0.155,0.101
2007-02-19,01:00:00,0.993,0.077,239.0,4.16,0.327,0.126,0.136
2007-02-19,02:00:00,0.907,0.096,241.24,3.76,0.447,0.134,0.096
2007-02-19,03:00:00,0.918,0.128,239.71,3.83,0.295,0.171,0.118
2007-02-19,04:00:00,0.833,0.076,239.85,3.47,0.372,0.144,0.091
2007-02-19,05:00:00,0.94,0.093,242.56,3.87,0.293,0.137,0.132
2007-02-19,06:00:00,1.042,0.121,240.23,4.34,0.334,0.137,0.074
2007-02-19,07:00:00,1.388,0.115,244.76,5.67,0.589,0.22,0.185
2007-02-19,08:00:00,1.837,0.15,239.92,7.65,0.717,0.184,0.174
2007-02-19,09:00:00,1.66,0.159,241.61,6.87,0.499,0.288,0.199
2007-02-19,10:00:00,1.454,0.147,240.97,6.04,0.551,0.262,0.155
2007-02-19,11:00:00,1.507,0.152,238.85,6.31,0.528,0.169,0.092
2007-02-19,12:00:00,1.491,0.177,237.94,6.27,0.707,0.209,0.14
2007-02-19,13:00:00,1.452,0.126,240.07,6.05,0.641,0.166,0.171
2007-02-19,14:00:00,1.337,0.131,243.84,5.48,0.598,0.261,0.187
2007-02-19,15:00:00,1.459,0.176,239.21,6.1,0.715,0.266,0.105
2007-02-19,16:00:00,1.565,0.151,241.04,6.49,0.692,0.16,0.134
2007-02-19,17:00:00,1.861,0.226,239.49,7.77,0.618,0.367,0.16
2007-02-19,18:00:00,2.079,0.203,240.44,8.64,1.013,0.237,0.213
2007-02-19,19:00:00,2.355,0.222,242.28,9.72,0.76,0.255,0.321
2007-02-19,20:00:00,2.089,0.208,240.23,8.7,0.707,0.216,0.187
2007-02-19,21:00:00,1.947,0.2,238.77,8.16,0.695,0.349,0.126
2007-02-19,22:00:00,1.526,0.144,243.21,6.27,0.511,0.294,0.154
2007-02-19,23:00:00,1.25,0.133,238.79,5.23,0.379,0.137,0.067
2007-02-20,00:00:00,1.036,0.101,241.35,4.29,0.406,0.205,0.087
2007-02-20,01:00:00,0.915,0.117,237.02,3.86,0.4,0.12,0.093
2007-02-20,02:00:00,0.96,0.106,242.57,3.96,0.369,0.161,0.098
2007-02-20,03:00:00,0.807,0.081,245.21,3.29,0.28,0.16,0.106
2007-02-20,04:00:00,0.77,0.071,239.95,3.21,0.367,0.078,0.1
2007-02-20,05:00:00,0.961,0.112,237.95,4.04,0.363,0.149,0.075
2007-02-20,06:00:00,1.114,0.112,241.54,4.61,0.521,0.185,0.089
2007-02-20,07:00:00,1.366,0.128,240.18,5.69,0.458,0.187,0.202
2007-02-20,08:00:00,1.847,0.17,244.28,7.56,0.677,0.205,0.165
2007-02-20,09:00:00,1.643,0.178,238.8,6.88,0.757,0.266,0.106
2007-02-20,10:00:00,1.511,0.142,237.33,6.37,0.462,0.158,0.175
2007-02-20,11:00:00,1.399,0.134,240.61,5.81,0.677,0.269,0.104
2007-02-20,12:00:00,1.41,0.152,241.17,5.85,0.535,0.206,0.156
2007-02-20,13:00:00,1.409,0.162,238.46,5.91,0.698,0.269,0.186
2007-02-20,14:00:00,1.458,0.158,241.92,6.03,0.642,0.268,0.098
2007-02-20,15:00:00,1.438,0.161,240.11,5.99,0.704,0.144,0.137
2007-02-20,16:00:00,1.529,0.167,239.46,6.39,0.479,0.223,0.135
2007-02-20,17:00:00,1.751,0.175,241.09,7.26,0.778,0.331,0.263
2007-02-20,18:00:00,2.153,0.223,239.42,8.99,1.023,0.295,0.261
2007-02-20,19:00:00,2.243,0.261,238.53,9.4,1.116,0.297,0.131
2007-02-20,20:00:00,2.269,0.223,236.77,9.58,0.696,0.382,0.165
2007-02-20,21:00:00,1.969,0.175,238.77,8.24,0.623,0.336,0.129
2007-02-20,22:00:00,1.603,0.11,244.99,6.54,0.716,0.263,0.083
2007-02-20,23:00:00,1.28,0.167,240.07,5.33,0.394,0.175,0.104
2007-02-21,00:00:00,0.933,0.133,237.97,3.92,0.282,0.099,0.077
2007-02-21,01:00:00,0.928,0.073,242.53,3.83,0.38,0.178,0.068
2007-02-21,02:00:00,0.799,0.106,239.91,3.33,0.324,0.105,0.084
2007-02-21,03:00:00,0.859,0.107,240.58,3.57,0.363,0.154,0.062
2007-02-21,04:00:00,0.896,0.102,240.55,3.72,0.271,0.121,0.129
2007-02-21,05:00:00,0.977,0.108,242.97,4.02,0.391,0.146,0.12
2007-02-21,06:00:00,1.124,0.098,237.34,4.74,0.402,0.154,0.07
2007-02-21,07:00:00,1.411,0.144,242.92,5.81,0.637,0.153,0.108
2007-02-21,08:00:00,1.725,0.18,241.49,7.14,0.638,0.229,0.256
2007-02-21,09:00:00,1.516,0.153,240.15,6.31,0.563,0.296,0.106
2007-02-21,10:00:00,1.558,0.155,238.29,6.54,0.671,0.173,0.096
2007-02-21,11:00:00,1.805,0.206,239.51,7.54,0.78,0.281,0.132
2007-02-21,12:00:00,1.413,0.162,240.08,5.89,0.44,0.278,0.172
2007-02-21,13:00:00,1.55,0.172,243.62,6.36,0.659,0.158,0.158
2007-02-21,14:00:00,1.371,0.156,242.87,5.65,0.592,0.147,0.078
2007-02-21,15:00:00,1.468,0.151,239.22,6.14,0.575,0.28,0.126
2007-02-21,16:00:00,1.579,0.181,244.02,6.47,0.735,0.274,0.093
2007-02-21,17:00:00,1.816,0.158,241.9,7.51,0.548,0.281,0.144
2007-02-21,18:00:00,2.11,0.212,240.94,8.76,1.041,0.324,0.142
2007-02-21,19:00:00,2.287,0.243,239.44,9.55,0.858,0.452,0.165
2007-02-21,20:00:00,2.393,0.25,238.85,10.02,1.003,0.244,0.306
2007-02-21,21:00:00,1.921,0.2,241.09,7.97,0.589,0.244,0.247
2007-02-21,22:00:00,1.605,0.179,240.77,6.67,0.709,0.211,0.198
2007-02-21,23:00:00,1.2,0.149,239.22,5.02,0.49,0.134,0.143
2007-02-22,00:00:00,1.033,0.082,242.23,4.26,0.508,0.14,0.077
2007-02-22,01:00:00,0.915,0.097,240.33,3.81,0.352,0.125,0.086
2007-02-22,02:00:00,0.872,0.073,240.84,3.62,0.388,0.171,0.084
2007-02-22,03:00:00,0.916,0.113,242.15,3.78,0.288,0.132,0.095
2007-02-22,04:00:00,0.994,0.114,241.65,4.11,0.311,0.192,0.135
2007-02-22,05:00:00,0.892,0.07,236.76,3.77,0.437,0.161,0.124
2007-02-22,06:00:00,0.975,0.097,241.52,4.04,0.342,0.169,0.07
2007-02-22,07:00:00,1.387,0.109,240.06,5.78,0.669,0.185,0.129
2007-02-22,08:00:00,1.812,0.2,239.11,7.58,0.575,0.259,0.117
2007-02-22,09:00:00,1.623,0.152,240.1,6.76,0.694,0.17,0.186
2007-02-22,10:00:00,1.549,0.132,239.39,6.47,0.636,0.213,0.166
2007-02-22,11:00:00,1.415,0.135,240.25,5.89,0.698,0.265,0.191
2007-02-22,12:00:00,2.055,0.217,239.96,8.57,0.783,0.366,0.209
2007-02-22,13:00:00,1.486,0.154,241.38,6.16,0.46,0.269,0.19
2007-02-22,14:00:00,1.358,0.126,236.94,5.73,0.536,0.166,0.111
2007-02-22,15:00:00,1.405,0.138,240.37,5.85,0.653,0.17,0.168
2007-02-22,16:00:00,1.593,0.153,239.94,6.64,0.495,0.265,0.086
2007-02-22,17:00:00,1.87,0.168,244.5,7.65,0.574,0.309,0.122
2007-02-22,18:00:00,2.066,0.169,236.09,8.75,0.959,0.247,0.196
2007-02-22,19:00:00,2.335,0.233,241.84,9.65,1.085,0.402,0.324
2007-02-22,20:00:00,2.316,0.243,240.87,9.62,0.788,0.319,0.321
2007-02-22,21:00:00,2.04,0.204,241.53,8.45,0.88,0.385,0.224
2007-02-22,22:00:00,1.68,0.209,239.11,7.03,0.526,0.229,0.106
2007-02-22,23:00:00,1.355,0.124,240.64,5.63,0.614,0.167,0.16
2007-02-23,00:00:00,0.827,0.082,240.29,3.44,0.299,0.099,0.056
2007-02-23,01:00:00,0.965,0.106,247.07,3.9,0.334,0.183,0.082
2007-02-23,02:00:00,0.773,0.086,239.38,3.23,0.337,0.144,0.063
2007-02-23,03:00:00,0.887,0.084,238.43,3.72,0.428,0.126,0.123
2007-02-23,04:00:00,0.968,0.096,244.0,3.97,0.298,0.12,0.116
2007-02-23,05:00:00,0.946,0.093,240.69,3.93,0.311,0.121,0.054
2007-02-23,06:00:00,1.024,0.116,241.03,4.25,0.36,0.142,0.138
2007-02-23,07:00:00,1.445,0.131,242.25,5.96,0.702,0.151,0.134
2007-02-23,08:00:00,1.782,0.13,240.15,7.42,0.847,0.19,0.224
2007-02-23,09:00:00,1.66,0.159,239.16,6.94,0.799,0.32,0.212
2007-02-23,10:00:00,1.652,0.199,240.26,6.88,0.621,0.292,0.248
2007-02-23,11:00:00,1.37,0.153,238.32,5.75,0.474,0.249,0.116
2007-02-23,12:00:00,1.886,0.157,237.1,7.95,0.638,0.279,0.257
2007-02-23,13:00:00,1.484,0.162,238.31,6.23,0.707,0.203,0.117
2007-02-23,14:00:00,1.472,0.151,235.28,6.26,0.51,0.161,0.22
2007-02-23,15:00:00,1.405,0.133,239.27,5.87,0.571,0.219,0.128
2007-02-23,16:00:00,1.564,0.135,239.0,6.54,0.573,0.273,0.181
2007-02-23,17:00:00,1.837,0.167,241.21,7.62,0.734,0.22,0.275
2007-02-23,18:00:00,2.148,0.204,240.26,8.94,0.793,0.298,0.15
2007-02-23,19:00:00,2.388,0.276,239.72,9.96,0.856,0.46,0.268
2007-02-23,20:00:00,2.281,0.241,242.36,9.41,0.879,0.421,0.342
2007-02-23,21:00:00,2.071,0.193,239.17,8.66,0.759,0.372,0.299
2007-02-23,22:00:00,1.583,0.147,237.78,6.66,0.741,0.165,0.114
2007-02-23,23:00:00,1.286,0.128,234.94,5.47,0.535,0.15,0.077
2007-02-24,00:00:00,1.085,0.1,240.05,4.52,0.364,0.142,0.1
2007-02-24,01:00:00,1.461,0.146,239.89,6.09,0.507,0.191,0.185
2007-02-24,02:00:00,1.119,0.109,242.54,4.61,0.348,0.126,0.144
2007-02-24,03:00:00,0.997,0.102,238.26,4.18,0.359,0.129,0.11
2007-02-24,04:00:00,0.898,0.05,241.5,3.72,0.389,0.128,0.1
2007-02-24,05:00:00,1.051,0.121,235.03,4.47,0.354,0.11,0.065
2007-02-24,06:00:00,1.155,0.104,237.4,4.87,0.369,0.162,0.109
2007-02-24,07:00:00,1.5,0.168,240.77,6.23,0.546,0.225,0.161
2007-02-24,08:00:00,1.924,0.236,241.38,7.97,0.813,0.2,0.228
2007-02-24,09:00:00,2.177,0.189,236.68,9.2,0.859,0.364,0.129
2007-02-24,10:00:00,1.598,0.162,238.41,6.7,0.586,0.173,0.19
2007-02-24,11:00:00,1.517,0.143,240.09,6.32,0.723,0.25,0.219
2007-02-24,12:00:00,1.707,0.179,239.81,7.12,0.672,0.34,0.22
2007-02-24,13:00:00,1.575,0.115,241.1,6.53,0.616,0.167,0.177
2007-02-24,14:00:00,1.535,0.146,241.83,6.35,0.47,0.195,0.092
2007-02-24,15:00:00,1.545,0.138,237.44,6.51,0.661,0.174,0.2
2007-02-24,16:00:00,1.777,0.21,240.89,7.38,0.696,0.243,0.207
2007-02-24,17:00:00,1.991,0.236,238.56,8.34,0.655,0.365,0.209
2007-02-24,18:00:00,2.315,0.226,240.67,9.62,0.807,0.447,0.301
2007-02-24,19:00:00,2.707,0.248,239.07,11.33,0.922,0.498,0.318
2007-02-24,20:00:00,2.554,0.239,242.15,10.55,0.829,0.432,0.248
2007-02-24,21:00:00,2.233,0.224,241.17,9.26,0.865,0.384,0.164
2007-02-24,22:00:00,1.806,0.153,238.02,7.59,0.673,0.202,0.181
2007-02-24,23:00:00,1.362,0.147,236.64,5.76,0.507,0.17,0.089
2007-02-25,00:00:00,1.124,0.108,242.38,4.64,0.394,0.153,0.063
2007-02-25,01:00:00,0.93,0.1,238.59,3.9,0.36,0.098,0.068
2007-02-25,02:00:00,0.871,0.095,238.8,3.65,0.357,0.159,0.076
2007-02-25,03:00:00,0.958,0.123,241.48,3.97,0.405,0.12,0.11
2007-02-25,04:00:00,0.847,0.097,237.95,3.56,0.291,0.089,0.085
2007-02-25,05:00:00,0.91,0.097,240.4,3.79,0.406,0.098,0.112
2007-02-25,06:00:00,1.224,0.127,240.04,5.1,0.374,0.241,0.151
2007-02-25,07:00:00,1.543,0.115,239.84,6.43,0.694,0.295,0.186
2007-02-25,08:00:00,1.979,0.201,242.39,8.16,0.706,0.388,0.207
2007-02-25,09:00:00,1.756,0.188,240.93,7.29,0.657,0.344,0.204
2007-02-25,10:00:00,1.763,0.174,241.96,7.28,0.733,0.317,0.26
2007-02-25,11:00:00,1.668,0.2,239.5,6.96,0.704,0.213,0.201
2007-02-25,12:00:00,1.599,0.13,238.55,6.7,0.614,0.212,0.199
2007-02-25,13:00:00,1.602,0.145,242.08,6.62,0.781,0.225,0.127
2007-02-25,14:00:00,1.512,0.138,238.86,6.33,0.713,0.27,0.148
2007-02-25,15:00:00,1.607,0.161,240.25,6.69,0.554,0.31,0.15
2007-02-25,16:00:00,1.82,0.169,240.85,7.56,0.76,0.262,0.155
2007-02-25,17:00:00,2.022,0.177,238.46,8.48,0.898,0.263,0.194
2007-02-25,18:00:00,2.467,0.24,238.47,10.34,0.847,0.307,0.271
2007-02-25,19:00:00,2.522,0.272,239.46,10.53,0.766,0.317,0.283
2007-02-25,20:00:00,2.517,0.267,241.49,10.42,1.246,0.253,0.337
2007-02-25,21:00:00,2.24,0.21,240.69,9.31,1.101,0.276,0.259
2007-02-25,22:00:00,1.798,0.172,237.29,7.58,0.654,0.233,0.246
2007-02-25,23:00:00,1.397,0.124,243.91,5.73,0.486,0.248,0.162
2007-02-26,00:00:00,1.059,0.081,240.76,4.4,0.351,0.164,0.09
2007-02-26,01:00:00,1.001,0.109,239.15,4.19,0.438,0.133,0.113
2007-02-26,02:00:00,1.003,0.075,239.69,4.19,0.453,0.16,0.123
2007-02-26,03:00:00,0.969,0.11,239.52,4.05,0.372,0.173,0.115
2007-02-26,04:00:00,0.836,0.12,239.26,3.49,0.291,0.135,0.113
2007-02-26,05:00:00,0.998,0.107,242.33,4.12,0.389,0.107,0.14
2007-02-26,06:00:00,1.079,0.12,244.75,4.41,0.435,0.134,0.09
2007-02-26,07:00:00,1.481,0.16,238.97,6.2,0.605,0.19,0.086
2007-02-26,08:00:00,1.888,0.179,239.08,7.89,0.734,0.257,0.218
2007-02-26,09:00:00,1.735,0.181,239.82,7.23,0.522,0.178,0.106
2007-02-26,10:00:00,1.673,0.174,237.25,7.05,0.66,0.292,0.232
